codigo,nombre,descripcion,lista_de_valor_codigo,vigencia
12620,TRES-EME,TRES-EME,04,S
12621,ADICE,ADICE,04,S
12622,YARD MACHINES,YARD MACHINES,04,S
12623,FREEHOE,FREEHOE,04,S
12624,BAILEY,BAILEY,04,S
12625,ROCONGLIO,ROCONGLIO,04,S
12626,AMERICANO,AMERICANO,04,S
12627,JAZ VERTI,JAZ VERTI,04,S
12628,COMETARSA,COMETARSA,04,S
12629,LIDDELL,LIDDELL,04,S
12630,IESA,IESA,04,S
12631,ROAD,ROAD,04,S
12632,HSE,HSE,04,S
12633,FLUEHSUF,FLUEHSUF,04,S
12634,HMF,HMF,04,S
12635,LOADKING TROI,LOADKING TROI,04,S
12636,STOVGHTON,STOVGHTON,04,S
12637,GHEYSN-VERPONT,GHEYSN-VERPONT,04,S
12638,CISTERNA,CISTERNA,04,S
12639,CUSTOM BUILT,CUSTOM BUILT,04,S
12640,BOBAINOX,BOBAINOX,04,S
12641,CYT,CYT,04,S
12642,VULCAN,VULCAN,04,S
12643,BENNETT,BENNETT,04,S
12644,ESCONOLINE,ESCONOLINE,04,S
12645,ITI,ITI,04,S
12646,SILOTANK,SILOTANK,04,S
12647,DAMM,DAMM,04,S
12648,BART-LART,BART-LART,04,S
12649,KAESSBOHRE,KAESSBOHRE,04,S
12650,ACC,ACC,04,S
12651,YAMOTO,YAMOTO,04,S
12652,TRAY-ONA,TRAY-ONA,04,S
12653,ADONAY,ADONAY,04,S
12654,HERMANS,HERMANS,04,S
12655,BLUMHADT,BLUMHADT,04,S
12656,PANAMERICANA,PANAMERICANA,04,S
12657,GREV,GREV,04,S
12658,CGB SERVITRAILER,CGB SERVITRAILER,04,S
12659,CHANNSEY,CHANNSEY,04,S
12660,BENNES MARREL,BENNES MARREL,04,S
12661,VIVENTY,VIVENTY,04,S
12662,STOKES,STOKES,04,S
12663,HOOFER,HOOFER,04,S
12664,SOSEMAR,SOSEMAR,04,S
12665,DAKOTA,DAKOTA,04,S
12666,KLONE,KLONE,04,S
12667,KRONEAR,KRONEAR,04,S
12668,BRSCHIUS,BRSCHIUS,04,S
12669,MALVA,MALVA,04,S
12670,PIONEER RUNNER,PIONEER RUNNER,04,S
12671,NORTEAMERICANA,NORTEAMERICANA,04,S
12672,TRAILON,TRAILON,04,S
12673,MITO,MITO,04,S
12674,STOUGHTON,STOUGHTON,04,S
12675,GLOSTER,GLOSTER,04,S
12676,KENTOKY,KENTOKY,04,S
12677,BLUMAR,BLUMAR,04,S
12678,BONONATO,BONONATO,04,S
12679,AGM,AGM,04,S
12680,M.I.M.TRANS,M.I.M.TRANS,04,S
12681,TIMP,TIMP,04,S
12682,AMERICAN D,AMERICAN D,04,S
12683,GRANE,GRANE,04,S
12684,T.E.M.J.C.,T.E.M.J.C.,04,S
12685,PE@AILILLO,PE@AILILLO,04,S
12686,TRAILCO,TRAILCO,04,S
12687,POLEO,POLEO,04,S
12688,YOR,YOR,04,S
12689,REEFER,REEFER,04,S
12690,TAUNER,TAUNER,04,S
12691,GROENNEWENG,GROENNEWENG,04,S
12692,ROCUANT,ROCUANT,04,S
12693,CROWNLEY,CROWNLEY,04,S
12694,TRAYL-ONA,TRAYL-ONA,04,S
12695,GYP,GYP,04,S
12696,S.A. LITO GONELLA E HIJO ICF,S.A. LITO GONELLA E HIJO ICF,04,S
12697,MC. CORNICK INTERNATIONAL,MC. CORNICK INTERNATIONAL,04,S
12698,SOUTHERN,SOUTHERN,04,S
12699,MONTECARLO,MONTECARLO,04,S
12700,DROSS,DROSS,04,S
12701,CARROCERIA,CARROCERIA,04,S
12702,HOYBJERG,HOYBJERG,04,S
12703,ALLIED,ALLIED,04,S
12704,ARNE,ARNE,04,S
12705,PALFINGER,PALFINGER,04,S
12706,INTECMA,INTECMA,04,S
12707,NIPON,NIPON,04,S
12708,PTAR FRUEHAUF,PTAR FRUEHAUF,04,S
12709,TRAIMOVILLE,TRAIMOVILLE,04,S
12710,BLUMNRDT,BLUMNRDT,04,S
12711,MEI,MEI,04,S
12712,F. BRODENNA,F. BRODENNA,04,S
12713,CHOPPER LF,CHOPPER LF,04,S
12714,CORRECAMIN,CORRECAMIN,04,S
12715,LENGO,LENGO,04,S
12716,FRIHUSER,FRIHUSER,04,S
12717,CUSTOM,CUSTOM,04,S
12718,KINCO,KINCO,04,S
12719,PACIFIC,PACIFIC,04,S
12720,PULLMAN,PULLMAN,04,S
12721,HOJBJETG,HOJBJETG,04,S
12722,TESCO,TESCO,04,S
12723,EMAPI,EMAPI,04,S
12724,BIG TEX,BIG TEX,04,S
12725,METALCAR,METALCAR,04,S
12726,METALARGO,METALARGO,04,S
12727,PRATTFREUF,PRATTFREUF,04,S
12728,SNT,SNT,04,S
12729,STN,STN,04,S
12730,POLYMERSO,POLYMERSO,04,S
12731,GAETE,GAETE,04,S
12732,TRIVELATO,TRIVELATO,04,S
12733,ALFA,ALFA,04,S
12734,TRANSCRAF,TRANSCRAF,04,S
12735,AGA BRASIL,AGA BRASIL,04,S
12736,VALL HOOL,VALL HOOL,04,S
12737,GRONEWEGIN,GRONEWEGIN,04,S
12738,HARRYDA,HARRYDA,04,S
12739,NOPA,NOPA,04,S
12740,HENSIM WORK,HENSIM WORK,04,S
12741,AGROMAQ,AGROMAQ,04,S
12742,JYC,JYC,04,S
12743,AKSEL,AKSEL,04,S
12744,ARCE,ARCE,04,S
12745,ARIANE,ARIANE,04,S
12746,ARMAR,ARMAR,04,S
12747,ARROW MENPHI,ARROW MENPHI,04,S
12748,ATOKA,ATOKA,04,S
12749,BEDARD,BEDARD,04,S
12750,BERTONI,BERTONI,04,S
12751,BETONMAC,BETONMAC,04,S
12752,BILLY,BILLY,04,S
12753,BIUDARD,BIUDARD,04,S
12754,BLUMAHARDT,BLUMAHARDT,04,S
12755,BN 2000,BN 2000,04,S
12756,BRENER,BRENER,04,S
12757,BRAUN,BRAUN,04,S
12758,BRIANB,BRIANB,04,S
12759,BRICE@O,BRICE@O,04,S
12760,BREWER,BREWER,04,S
12761,BRONDERNA,BRONDERNA,04,S
12762,BROSCHIUS,BROSCHIUS,04,S
12763,BURGOS,BURGOS,04,S
12764,CARELIFT,CARELIFT,04,S
12765,CARGO,CARGO,04,S
12766,CEGNA,CEGNA,04,S
12767,CFR,CFR,04,S
12768,CGB CLAUDIO GOREN,CGB CLAUDIO GOREN,04,S
12769,CHIRINOS,CHIRINOS,04,S
12770,CIRTY,CIRTY,04,S
12771,CORPLEINOX,CORPLEINOX,04,S
12772,CRANE FRUEHAUF,CRANE FRUEHAUF,04,S
12773,GRIOGEN,GRIOGEN,04,S
12774,CRONE,CRONE,04,S
12775,DAM,DAM,04,S
12776,DAPA,DAPA,04,S
12777,DAR,DAR,04,S
12778,DERKCS,DERKCS,04,S
12779,DIAZ,DIAZ,04,S
12780,DINE,DINE,04,S
12781,DUAD,DUAD,04,S
12782,EL MUNDO,EL MUNDO,04,S
12783,EMHART,EMHART,04,S
12784,ENCINEMA,ENCINEMA,04,S
12785,ESMET,ESMET,04,S
12786,E.S.V.E,E.S.V.E,04,S
12787,FARSPARA,FARSPARA,04,S
12788,FARSS-PARA,FARSS-PARA,04,S
12789,FREDERICK,FREDERICK,04,S
12790,FREEHOUSS,FREEHOUSS,04,S
12791,FREHAUFF,FREHAUFF,04,S
12792,FRIHAUS,FRIHAUS,04,S
12793,FREHUAS,FREHUAS,04,S
12794,FUENZALIDA,FUENZALIDA,04,S
12795,GDAN TL,GDAN TL,04,S
12796,GODOY,GODOY,04,S
12797,GOREN CLAUDIO,GOREN CLAUDIO,04,S
12798,GRAN CRAF,GRAN CRAF,04,S
12799,GRANE FREU,GRANE FREU,04,S
12800,GREET DANE,GREET DANE,04,S
12801,GRIMFRON,GRIMFRON,04,S
12802,GROENEWENG,GROENEWENG,04,S
12803,HARVEST,HARVEST,04,S
12804,HEAVY HAUL,HEAVY HAUL,04,S
12805,HECMAR,HECMAR,04,S
12806,HNNTK,HNNTK,04,S
12807,HOBB,HOBB,04,S
12808,HOBSS,HOBSS,04,S
12809,IMETAL,IMETAL,04,S
12810,HUERTA,HUERTA,04,S
12811,IMAIL,IMAIL,04,S
12812,INER IT-F,INER IT-F,04,S
12813,INTEGRADO,INTEGRADO,04,S
12814,INTERCONSULT,INTERCONSULT,04,S
12815,ISAFOR,ISAFOR,04,S
12816,JET COMPANY,JET COMPANY,04,S
12817,KASSBOHER,KASSBOHER,04,S
12818,KHORUNER,KHORUNER,04,S
12819,KJSJSTRAIL,KJSJSTRAIL,04,S
12820,KOGAN,KOGAN,04,S
12821,LOSO,LOSO,04,S
12822,MAESTRANZA RAMIREZ,MAESTRANZA RAMIREZ,04,S
12823,MAC,MAC,04,S
12824,MAEST HERNAN,MAEST HERNAN,04,S
12825,MASCUR,MASCUR,04,S
12826,MAXI,MAXI,04,S
12827,MAYKOL,MAYKOL,04,S
12828,MC DANIEL,MC DANIEL,04,S
12829,MERRIWORTH,MERRIWORTH,04,S
12830,METALAGRO,METALAGRO,04,S
12831,METALWORKS,METALWORKS,04,S
12832,MONTTENEG,MONTTENEG,04,S
12833,MOVISUR,MOVISUR,04,S
12834,MR. GREAT,MR. GREAT,04,S
12835,MURMAR,MURMAR,04,S
12836,N WALQUER,N WALQUER,04,S
12837,NARKO,NARKO,04,S
12838,NIHNAGEL,NIHNAGEL,04,S
12839,NUTTALL,NUTTALL,04,S
12840,ODISSEIS,ODISSEIS,04,S
12841,O. PE@A,O. PE@A,04,S
12842,OSAEZ,OSAEZ,04,S
12843,PATRELLI,PATRELLI,04,S
12844,PESCE,PESCE,04,S
12845,PE@UELAS,PE@UELAS,04,S
12846,PLACILLA,PLACILLA,04,S
12847,P. PRUEHAUF,P. PRUEHAUF,04,S
12848,PRATTI FRUEHAUF,PRATTI FRUEHAUF,04,S
12849,RAM,RAM,04,S
12850,RESORTVALD,RESORTVALD,04,S
12851,REYMPAC,REYMPAC,04,S
12852,R. FUENTES,R. FUENTES,04,S
12853,R.L.A,R.L.A,04,S
12854,ROWHE,ROWHE,04,S
12855,SAMBROZ,SAMBROZ,04,S
12856,SCHEVERLE,SCHEVERLE,04,S
12857,SCHWARZMUL,SCHWARZMUL,04,S
12858,SHIPING CUPAGE,SHIPING CUPAGE,04,S
12859,SOGEDO,SOGEDO,04,S
12860,STEEL GRAIN,STEEL GRAIN,04,S
12861,STOUGTHON,STOUGTHON,04,S
12862,SUBISA,SUBISA,04,S
12863,TAS,TAS,04,S
12864,TECNOMALLAS,TECNOMALLAS,04,S
12865,TERESA,TERESA,04,S
12866,TGK,TGK,04,S
12867,TOLVA,TOLVA,04,S
12868,TRACTOMOTOR,TRACTOMOTOR,04,S
12869,TRANSPORT,TRANSPORT,04,S
12870,TREXIMGOR,TREXIMGOR,04,S
12871,TRIN,TRIN,04,S
12872,TRYCKAL,TRYCKAL,04,S
12873,TURKE WLAD,TURKE WLAD,04,S
12874,ULI ROD,ULI ROD,04,S
12875,VALS,VALS,04,S
12876,VALUE,VALUE,04,S
12877,VULCO,VULCO,04,S
12878,WETAM FRUEHAUF,WETAM FRUEHAUF,04,S
12879,YAMASAKI,YAMASAKI,04,S
12880,ZIEMAN,ZIEMAN,04,S
12881,MOROOKA,MOROOKA,04,S
12882,TAPIA,TAPIA,04,S
12883,RODAPER 5,RODAPER 5,04,S
12884,TANI,TANI,04,S
12885,DOLLY,DOLLY,04,S
12886,NORTH-F,NORTH-F,04,S
12887,BUSTOS,BUSTOS,04,S
12888,EL ZORRITO,EL ZORRITO,04,S
12889,MULLER MIT,MULLER MIT,04,S
12890,DMR TITAN,DMR TITAN,04,S
12891,GRAN DANEZA,GRAN DANEZA,04,S
12892,OHNAMAUR,OHNAMAUR,04,S
12893,EAGER BEAR,EAGER BEAR,04,S
12894,ULIROD,ULIROD,04,S
12895,MR.GREAT,MR.GREAT,04,S
12896,O.PE@A,O.PE@A,04,S
12897,PATRLLI,PATRLLI,04,S
12898,P.PRUEHAUF,P.PRUEHAUF,04,S
12899,MUELLER,MUELLER,04,S
12900,SAMI,SAMI,04,S
12901,GINGY,GINGY,04,S
12902,TRANSCRAST,TRANSCRAST,04,S
12903,H Y R,H Y R,04,S
12904,BRODERIA,BRODERIA,04,S
12905,BRUCELINE,BRUCELINE,04,S
12906,CARONY,CARONY,04,S
12907,CMSA,CMSA,04,S
12908,DELAVAN,DELAVAN,04,S
12909,DAIFO,DAIFO,04,S
12910,DISAL,DISAL,04,S
12911,DORSEY TRAILERS INC,DORSEY TRAILERS INC,04,S
12912,ECASO,ECASO,04,S
12913,ECOLINE,ECOLINE,04,S
12914,GYT LUCAS F.,GYT LUCAS F.,04,S
12915,HACKNEY DOWNINTOW,HACKNEY DOWNINTOW,04,S
12916,HI-WAY PRODUCT,HI-WAY PRODUCT,04,S
12917,ITALMETAL,ITALMETAL,04,S
12918,HONGYA,HONGYA,04,S
12919,IVERSA,IVERSA,04,S
12920,JOHNSON,JOHNSON,04,S
12921,JON THOMPN,JON THOMPN,04,S
12922,JUMARVI,JUMARVI,04,S
12923,KARLKSSHORE,KARLKSSHORE,04,S
12924,KEEDER,KEEDER,04,S
12925,KROLER,KROLER,04,S
12926,KROLL,KROLL,04,S
12927,LIFAN CHOPPER,LIFAN CHOPPER,04,S
12928,MARTINEZ,MARTINEZ,04,S
12929,MONJE,MONJE,04,S
12930,MONTRACOM,MONTRACOM,04,S
12931,MORGAN CORPORATION,MORGAN CORPORATION,04,S
12932,NTM,NTM,04,S
12933,RANPART,RANPART,04,S
12934,RICSE,RICSE,04,S
12935,RODAVIARA,RODAVIARA,04,S
12936,SB CONTR,SB CONTR,04,S
12937,SCHMIDTZ,SCHMIDTZ,04,S
12938,SCOOTER,SCOOTER,04,S
12939,SHOPMADE,SHOPMADE,04,S
12940,TRANSERAFT,TRANSERAFT,04,S
12941,WETAM,WETAM,04,S
12942,ACKEMEN,ACKEMEN,04,S
12943,ACUMGA,ACUMGA,04,S
12944,ANDI,ANDI,04,S
12945,APNOX,APNOX,04,S
12946,ARMIJO,ARMIJO,04,S
12947,AUTOSOPORT,AUTOSOPORT,04,S
12948,BAOTIAN,BAOTIAN,04,S
12949,BARRET,BARRET,04,S
12950,BEAR KAT,BEAR KAT,04,S
12951,BICELI,BICELI,04,S
12952,BLANKHEAD,BLANKHEAD,04,S
12953,BLUMNARDT,BLUMNARDT,04,S
12954,BLUNERAUNT,BLUNERAUNT,04,S
12955,BUDO,BUDO,04,S
12956,CALABRASSE,CALABRASSE,04,S
12957,CARDINAL,CARDINAL,04,S
12958,CARRIMORE,CARRIMORE,04,S
12959,CINTYA,CINTYA,04,S
12960,COINCO,COINCO,04,S
12961,COMAP,COMAP,04,S
12962,CONTAINER,CONTAINER,04,S
12963,CSVZ,CSVZ,04,S
12964,DAILER BENZ,DAILER BENZ,04,S
12965,DITCH WITH,DITCH WITH,04,S
12966,DIXIE,DIXIE,04,S
12967,DORSY,DORSY,04,S
12968,ELGA,ELGA,04,S
12969,FAREVAL,FAREVAL,04,S
12970,FLOW BOY,FLOW BOY,04,S
12971,FONTAINE EQUIPMENT CO,FONTAINE EQUIPMENT CO,04,S
12972,FREHAF,FREHAF,04,S
12973,FUMA 2000,FUMA 2000,04,S
12974,FUMASA,FUMASA,04,S
12975,GDAN REEFER,GDAN REEFER,04,S
12976,GELOGARR,GELOGARR,04,S
12977,GODEERIS,GODEERIS,04,S
12978,HEDETRAE,HEDETRAE,04,S
12979,HEXA,HEXA,04,S
12980,HNN,HNN,04,S
12981,HOOYMMEIJEI,HOOYMMEIJEI,04,S
12982,HORLAINER,HORLAINER,04,S
12983,IMAL,IMAL,04,S
12984,INAEX,INAEX,04,S
12985,INEAT SA,INEAT SA,04,S
12986,IRCET,IRCET,04,S
12987,IAN A.DONOSO RAMOS,IAN A.DONOSO RAMOS,04,S
12988,JIAPENG,JIAPENG,04,S
12989,J.M,J.M,04,S
12990,JMM,JMM,04,S
12991,JINAN,JINAN,04,S
12992,JINHAO,JINHAO,04,S
12993,JOSAGA,JOSAGA,04,S
12994,JOTA ENE,JOTA ENE,04,S
12995,JREYES,JREYES,04,S
12996,KENTUKY,KENTUKY,04,S
12997,KNIGHT BODIES,KNIGHT BODIES,04,S
12998,LAMBERT,LAMBERT,04,S
12999,LECININA,LECININA,04,S
13000,LIDELL,LIDELL,04,S
13001,RECRESOL,RECRESOL,04,S
13002,RETESA,RETESA,04,S
13003,ROCONGO,ROCONGO,04,S
13004,SAN PABLITO,SAN PABLITO,04,S
13005,SCHEURLE,SCHEURLE,04,S
13006,SERMA DIESEL,SERMA DIESEL,04,S
13007,S FUENTES,S FUENTES,04,S
13008,SERVITOLVA,SERVITOLVA,04,S
13009,SILVA,SILVA,04,S
13010,SOSEGO,SOSEGO,04,S
13011,SOGACO,SOGACO,04,S
13012,SRTICK,SRTICK,04,S
13013,STD,STD,04,S
13014,STRIEK,STRIEK,04,S
13015,TECMETAL,TECMETAL,04,S
13016,TERSA,TERSA,04,S
13017,TG,TG,04,S
13018,TIENIU,TIENIU,04,S
13019,TMA,TMA,04,S
13020,TRANSCEF,TRANSCEF,04,S
13021,TRANSCRAPT,TRANSCRAPT,04,S
13022,TRANSDINAR,TRANSDINAR,04,S
13023,TRANSERAF,TRANSERAF,04,S
13024,TRANSMOVILE,TRANSMOVILE,04,S
13025,TRAYLER,TRAYLER,04,S
13026,TUCAPEL,TUCAPEL,04,S
13027,TURBE,TURBE,04,S
13028,UNI ROYAL,UNI ROYAL,04,S
13029,VASQUEZ,VASQUEZ,04,S
13030,WABASE,WABASE,04,S
13031,WALTER ZAG,WALTER ZAG,04,S
13032,ZWALVE,ZWALVE,04,S
13033,LIFENG,LIFENG,04,S
13034,LIFEN GROUP,LIFEN GROUP,04,S
13035,LINBACARD,LINBACARD,04,S
13036,LINHAT,LINHAT,04,S
13037,LOADORAFT,LOADORAFT,04,S
13038,L-JON,L-JON,04,S
13039,LOAD KING,LOAD KING,04,S
13040,MAMETRANS,MAMETRANS,04,S
13041,MC CLAIN,MC CLAIN,04,S
13042,M PEREIRA,M PEREIRA,04,S
13043,MSR,MSR,04,S
13044,M.TRUCK,M.TRUCK,04,S
13045,NESTE,NESTE,04,S
13046,NOSTE,NOSTE,04,S
13047,PRIMARPESCE,PRIMARPESCE,04,S
13048,PHOENIX,PHOENIX,04,S
13049,PRINROSE,PRINROSE,04,S
13050,PROWLER,PROWLER,04,S
13051,PYR,PYR,04,S
13052,QUALITY,QUALITY,04,S
13053,INGEMEC MEGAING,INGEMEC MEGAING,04,S
13054,RODOVIA,RODOVIA,04,S
13055,G M,G M,04,S
13056,TRANSHER,TRANSHER,04,S
13057,IVOR,IVOR,04,S
13058,KILAFORS,KILAFORS,04,S
13059,CORDOVA MR,CORDOVA MR,04,S
13060,ROLFO,ROLFO,04,S
13061,CRIOGEN,CRIOGEN,04,S
13062,OCEANIC,OCEANIC,04,S
13063,ALGE,ALGE,04,S
13064,APROVED,APROVED,04,S
13065,ASJ,ASJ,04,S
13066,AYR,AYR,04,S
13067,BAHER,BAHER,04,S
13068,BEDARD TANKERS,BEDARD TANKERS,04,S
13069,BETTA,BETTA,04,S
13070,BLACK DIAMOND,BLACK DIAMOND,04,S
13071,BLAIRE,BLAIRE,04,S
13072,BOFA,BOFA,04,S
13073,BORCO,BORCO,04,S
13074,BT-F,BT-F,04,S
13075,BUDI,BUDI,04,S
13076,CANDAR,CANDAR,04,S
13077,CARR BN,CARR BN,04,S
13078,COMMET,COMMET,04,S
13079,CRUMONT,CRUMONT,04,S
13080,EDASA,EDASA,04,S
13081,FAG,FAG,04,S
13082,FARMY,FARMY,04,S
13083,FATBED,FATBED,04,S
13084,FORD ENGLAND,FORD ENGLAND,04,S
13085,FRHAUSEN,FRHAUSEN,04,S
13086,FRUEHAUP,FRUEHAUP,04,S
13087,FRUERHAUF,FRUERHAUF,04,S
13088,FRUGUF,FRUGUF,04,S
13089,GABRIEL,GABRIEL,04,S
13090,GAMA,GAMA,04,S
13091,GANDY,GANDY,04,S
13092,GRADE DANE,GRADE DANE,04,S
13093,INACAR,INACAR,04,S
13094,INAET SA,INAET SA,04,S
13095,IVAN DONOSO RAMOS,IVAN DONOSO RAMOS,04,S
13096,JEMO,JEMO,04,S
13097,JIANGSU F,JIANGSU F,04,S
13098,JUMAR MR,JUMAR MR,04,S
13099,KARL MARX,KARL MARX,04,S
13100,SINSKI,SINSKI,04,S
13101,SOF,SOF,04,S
13102,STATUSLIFT,STATUSLIFT,04,S
13103,STICK,STICK,04,S
13104,SUMO,SUMO,04,S
13105,TATAN,TATAN,04,S
13106,TONT,TONT,04,S
13107,TDNT,TDNT,04,S
13108,TEMISCO,TEMISCO,04,S
13109,THOMSON,THOMSON,04,S
13110,TORNAMETAL,TORNAMETAL,04,S
13111,TRAMOBILE,TRAMOBILE,04,S
13112,TRANSTAINER,TRANSTAINER,04,S
13113,TRUENHAUF,TRUENHAUF,04,S
13114,TST TRAILMOVILS,TST TRAILMOVILS,04,S
13115,TUR,TUR,04,S
13116,TURKE BLADAN,TURKE BLADAN,04,S
13117,UBIL,UBIL,04,S
13118,V.B.K,V.B.K,04,S
13119,VINKING,VINKING,04,S
13120,W SCWANMULLER,W SCWANMULLER,04,S
13121,LAMF,LAMF,04,S
13122,LE-CROIX,LE-CROIX,04,S
13123,LORD LUGGER,LORD LUGGER,04,S
13124,M B FAUN,M B FAUN,04,S
13125,METALURGICA RANCAGUA,METALURGICA RANCAGUA,04,S
13126,M.I.N,M.I.N,04,S
13127,MISMA,MISMA,04,S
13128,MOTOPRAD,MOTOPRAD,04,S
13129,NESTER,NESTER,04,S
13130,NETAM-FRUEHAUF,NETAM-FRUEHAUF,04,S
13131,NORMAN ALFRES,NORMAN ALFRES,04,S
13132,OLIVA,OLIVA,04,S
13133,OLYMET,OLYMET,04,S
13134,PLATE,PLATE,04,S
13135,PRIMER,PRIMER,04,S
13136,RAUL ROJ VARAS,RAUL ROJ VARAS,04,S
13137,RONCONGUE,RONCONGUE,04,S
13138,RODRIGUEZ,RODRIGUEZ,04,S
13139,ROJA,ROJA,04,S
13140,ROSSI,ROSSI,04,S
13141,SALAS,SALAS,04,S
13142,SCONA,SCONA,04,S
13143,SERVI TRANS,SERVI TRANS,04,S
13144,GOLDEN,GOLDEN,04,S
13145,PIPE,PIPE,04,S
13146,KOSSBORIEREN,KOSSBORIEREN,04,S
13147,LAUTARO,LAUTARO,04,S
13148,DUMP HILL,DUMP HILL,04,S
13149,ACMAT,ACMAT,04,S
13150,ALGALUTER,ALGALUTER,04,S
13151,ALKO,ALKO,04,S
13152,ATENOS,ATENOS,04,S
13153,AWF,AWF,04,S
13154,BARNAY Y LEADS,BARNAY Y LEADS,04,S
13155,BEDARD TANKES,BEDARD TANKES,04,S
13156,BLUMHANT,BLUMHANT,04,S
13157,CANDEN NJ,CANDEN NJ,04,S
13158,CARBONELL,CARBONELL,04,S
13159,CARRO TEMUCO,CARRO TEMUCO,04,S
13160,CENTENARIO,CENTENARIO,04,S
13161,CESO,CESO,04,S
13162,CICROSA,CICROSA,04,S
13163,CONTRELL,CONTRELL,04,S
13164,CUSTON HOY,CUSTON HOY,04,S
13165,DORESE,DORESE,04,S
13166,EQUIFOR,EQUIFOR,04,S
13167,ETRICK,ETRICK,04,S
13168,FALCON,FALCON,04,S
13169,FRAUHF,FRAUHF,04,S
13170,FREHASEN,FREHASEN,04,S
13171,FREGH HOU,FREGH HOU,04,S
13172,FRUGUT,FRUGUT,04,S
13173,GHOTAER,GHOTAER,04,S
13174,GREAD DAN,GREAD DAN,04,S
13175,GREAT DANA,GREAT DANA,04,S
13176,HERNANDEZ,HERNANDEZ,04,S
13177,HORNLINER,HORNLINER,04,S
13178,HUECHE,HUECHE,04,S
13179,JABOBSEN,JABOBSEN,04,S
13180,J M BRAIR,J M BRAIR,04,S
13181,JOSALER,JOSALER,04,S
13182,JURMAR MR,JURMAR MR,04,S
13183,METAGAL,METAGAL,04,S
13184,MTZADPACIF,MTZADPACIF,04,S
13185,NABOR,NABOR,04,S
13186,NEUMANN,NEUMANN,04,S
13187,NI@O JESUS DE PRAGA,NI@O JESUS DE PRAGA,04,S
13188,OM COMOTTI,OM COMOTTI,04,S
13189,OVA,OVA,04,S
13190,ROCONGUE,ROCONGUE,04,S
13191,ROCUNGO,ROCUNGO,04,S
13192,RUCAHUE,RUCAHUE,04,S
13193,SERVI TRUCK,SERVI TRUCK,04,S
13194,SHANCHAI NEW HOLLAND,SHANCHAI NEW HOLLAND,04,S
13195,SOTRALIN,SOTRALIN,04,S
13196,SOYODA,SOYODA,04,S
13197,STAS,STAS,04,S
13198,TERRANOVA,TERRANOVA,04,S
13199,TITAN HACKNEY,TITAN HACKNEY,04,S
13200,TOKYU,TOKYU,04,S
13201,TRANCERO,TRANCERO,04,S
13202,TRANSCAFT,TRANSCAFT,04,S
13203,TRANSCGLOBA,TRANSCGLOBA,04,S
13204,TYMPE,TYMPE,04,S
13205,VALCAT,VALCAT,04,S
13206,W SCHWANMULLER,W SCHWANMULLER,04,S
13207,YUTONG,YUTONG,04,S
13208,IRUGUT,IRUGUT,04,S
13209,HUECHEL,HUECHEL,04,S
13210,SCHWILHELMSULLER,SCHWILHELMSULLER,04,S
13211,DONOSO,DONOSO,04,S
13212,IS,IS,04,S
13213,RETSCH,RETSCH,04,S
13214,METALURGICA,METALURGICA,04,S
13215,NO REGISTRA,NO REGISTRA,04,S
13216,KULM,KULM,04,S
13217,GOFA,GOFA,04,S
13218,DAMROZ,DAMROZ,04,S
13219,ACERBI VITERBI,ACERBI VITERBI,04,S
13220,AEI,AEI,04,S
13221,AMSU,AMSU,04,S
13222,ANDREU,ANDREU,04,S
13223,ANHAENGER,ANHAENGER,04,S
13224,ARCA,ARCA,04,S
13225,ASPRO,ASPRO,04,S
13226,BLUNHARDT,BLUNHARDT,04,S
13227,BOARD LON GYEAR,BOARD LON GYEAR,04,S
13228,BRASIL,BRASIL,04,S
13229,BUNGE,BUNGE,04,S
13230,CALYPSO,CALYPSO,04,S
13231,CARRIER,CARRIER,04,S
13232,CATALAN HN,CATALAN HN,04,S
13233,CHNACEY,CHNACEY,04,S
13234,CIBER,CIBER,04,S
13235,CID,CID,04,S
13236,CLAR,CLAR,04,S
13237,CLOVER,CLOVER,04,S
13238,CONYMON,CONYMON,04,S
13239,DOWINGTON,DOWINGTON,04,S
13240,DOWNINGTOWN,DOWNINGTOWN,04,S
13241,CUSTOMBUIL,CUSTOMBUIL,04,S
13242,DALY,DALY,04,S
13243,ECONOLINE TRAKERS,ECONOLINE TRAKERS,04,S
13244,FHERNHAUSE,FHERNHAUSE,04,S
13245,FLAD BED,FLAD BED,04,S
13246,FORD NEWHOLLAND,FORD NEWHOLLAND,04,S
13247,FREHAUSEN,FREHAUSEN,04,S
13248,FREHAUT,FREHAUT,04,S
13249,FREIGH HOU,FREIGH HOU,04,S
13250,FULL PAK,FULL PAK,04,S
13251,FUNT SE,FUNT SE,04,S
13252,GUERRA SIDER,GUERRA SIDER,04,S
13253,HERITAJE,HERITAJE,04,S
13254,HIEH,HIEH,04,S
13255,REBEL,REBEL,04,S
13256,RECONGU,RECONGU,04,S
13257,R.PLUMA,R.PLUMA,04,S
13258,REICO,REICO,04,S
13259,RODOVARIA,RODOVARIA,04,S
13260,SCHIMIDT,SCHIMIDT,04,S
13261,SERGIO FUENTES,SERGIO FUENTES,04,S
13262,SERMET,SERMET,04,S
13263,STACK,STACK,04,S
13264,STEEL BRON,STEEL BRON,04,S
13265,STROIGHT,STROIGHT,04,S
13266,THE BUDD,THE BUDD,04,S
13267,TITAN MACK,TITAN MACK,04,S
13268,TRANSGLOBA,TRANSGLOBA,04,S
13269,TRUCKMOBIL,TRUCKMOBIL,04,S
